Id,Weekly_Sales
1_20_2013-07-26,3981.6689277806854
1_21_2012-11-02,8838.787666208947
1_21_2012-11-09,8856.080813500916
1_21_2012-11-16,8323.47302565071
1_21_2012-11-23,9858.386212195914
1_21_2012-11-30,8466.98026832319
1_21_2012-12-07,9448.262348800963
1_21_2012-12-14,10112.059531461573
1_21_2012-12-21,12348.735789351074
1_21_2012-12-28,8508.216465528643
1_21_2013-01-04,7759.733569292156
1_21_2013-01-11,7300.025851646006
1_21_2013-01-18,7027.74955472575
1_21_2013-01-25,6935.164555848167
1_21_2013-02-01,7933.855484816985
1_21_2013-02-08,8653.87465110276
1_21_2013-02-15,9281.157237818828
1_21_2013-02-22,8431.105310009125
1_21_2013-03-01,9190.979102743278
1_21_2013-03-08,7830.85922128874
1_21_2013-03-15,8246.299243138477
1_21_2013-03-22,8167.152325404806
1_21_2013-03-29,8499.614044051588
1_21_2013-04-05,9576.979727355536
1_21_2013-04-12,8003.054079012952
1_21_2013-04-19,7619.636819929333
1_21_2013-04-26,7710.065802430673
1_21_2013-05-03,7685.237181308498
1_21_2013-05-10,7510.417457754214
1_21_2013-05-17,7529.932322798991
1_21_2013-05-24,7300.040263810106
1_21_2013-05-31,7372.601339657643
1_21_2013-06-07,7554.730742311625
1_21_2013-06-14,7644.719134724259
1_21_2013-06-21,7644.719134724259
1_21_2013-06-28,7133.132088983704
1_21_2013-07-05,7678.940374508044
1_21_2013-07-12,7159.43927264546
1_21_2013-07-19,6919.348370141075
1_21_2013-07-26,6785.192558736179
1_22_2012-11-02,8861.171252498125
1_22_2012-11-09,7351.894905611237
1_22_2012-11-16,7640.871268926102
1_22_2012-11-23,14796.115875261205
1_22_2012-11-30,8943.06767379078
1_22_2012-12-07,10264.935633683956
1_22_2012-12-14,9449.713114388584
1_22_2012-12-21,13991.403402516435
1_22_2012-12-28,10905.33403902862
1_22_2013-01-04,9624.813056950588
1_22_2013-01-11,8933.019212281895
1_22_2013-01-18,7242.692638624049
1_22_2013-01-25,5911.925604026021
1_22_2013-02-01,8182.576938107435
1_22_2013-02-08,10347.20220127596
1_22_2013-02-15,10985.453734276838
1_22_2013-02-22,9556.897089461021
1_22_2013-03-01,10834.73857272415
1_22_2013-03-08,10750.771029523676
1_22_2013-03-15,8832.509023096098
1_22_2013-03-22,7968.705820707392
1_22_2013-03-29,8539.488116279628
1_22_2013-04-05,7691.039071580911
1_22_2013-04-12,6711.033865592762
1_22_2013-04-19,7365.064477847531
1_22_2013-04-26,6478.82424253191
1_22_2013-05-03,7407.1715437108005
1_22_2013-05-10,7119.635592191569
1_22_2013-05-17,7139.150457236346
1_22_2013-05-24,7249.734455250414
1_22_2013-05-31,6927.268806826608
1_22_2013-06-07,6980.273471296903
1_22_2013-06-14,6281.989584986915
1_22_2013-06-21,7147.444538702087
1_22_2013-06-28,6348.327642857733
1_22_2013-07-05,6961.272011522834
1_22_2013-07-12,6228.276186485563
1_22_2013-07-19,6725.927130157839
1_22_2013-07-26,6894.213044146703
1_23_2012-11-02,23895.500570347504
1_23_2012-11-09,22204.57051565773
1_23_2012-11-16,20805.543324572525
1_23_2012-11-23,29502.10467708636
1_23_2012-11-30,26205.45258295904
1_23_2012-12-07,32992.62519065833
1_23_2012-12-14,33554.84637841661
1_23_2012-12-21,45941.71075545579
1_23_2012-12-28,28593.419735991152
1_23_2013-01-04,19687.19944028306
1_23_2013-01-11,17270.505526080888
1_23_2013-01-18,14929.192970280903
1_23_2013-01-25,14075.775059920406
1_23_2013-02-01,17830.22539437961
1_23_2013-02-08,23551.825991703263
1_23_2013-02-15,24249.51914443433
1_23_2013-02-22,22001.082779882672
1_23_2013-03-01,22698.099173357787
1_23_2013-03-08,22219.29583994143
1_23_2013-03-15,21017.06456781176
1_23_2013-03-22,20927.488500505053
1_23_2013-03-29,22690.134290312802
1_23_2013-04-05,24457.275390997438
1_23_2013-04-12,21652.668219846633
1_23_2013-04-19,21677.996328686182
1_23_2013-04-26,19012.992314636693
1_23_2013-05-03,21966.680934939028
1_23_2013-05-10,22394.881455796283
1_23_2013-05-17,20052.060512920812
1_23_2013-05-24,21220.601391605003
1_23_2013-05-31,22202.09336933758
1_23_2013-06-07,23863.151349161213
1_23_2013-06-14,25144.329270742895
1_23_2013-06-21,25905.850006306693
1_23_2013-06-28,24234.79512135784
1_23_2013-07-05,24083.44865823616
1_23_2013-07-12,20903.048645793337
1_23_2013-07-19,19620.208190090307
1_23_2013-07-26,18557.07042207681
1_24_2012-11-02,6700.96314640488
1_24_2012-11-09,6567.971324417406
1_24_2012-11-16,5237.880371744892
1_24_2012-11-23,8616.048291188357
1_24_2012-11-30,6676.862286136013
1_24_2012-12-07,9161.723977155338
1_24_2012-12-14,10288.178322839774
1_24_2012-12-21,12191.37603754262
1_24_2012-12-28,6038.6368224094595
1_24_2013-01-04,4743.984894893218
1_24_2013-01-11,3830.155021778413
1_24_2013-01-18,3317.874344203351
1_24_2013-01-25,3392.5670697188048
1_24_2013-02-01,4400.278423374361
1_24_2013-02-08,6519.39510317144
1_24_2013-02-15,6649.476400249575
1_24_2013-02-22,5893.974931969038
1_24_2013-03-01,6202.936737865239
1_24_2013-03-08,6024.356635132769
1_24_2013-03-15,5320.266809816095
1_24_2013-03-22,5400.071786727385
1_24_2013-03-29,5214.704485668928
1_24_2013-04-05,6371.57692126178
1_24_2013-04-12,5161.432732871676
1_24_2013-04-19,5010.6934107601555
1_24_2013-04-26,4024.25105274236
1_24_2013-05-03,5077.205076732665
1_24_2013-05-10,4634.112299904308
1_24_2013-05-17,4855.318265101857
1_24_2013-05-24,4873.3172642383415
1_24_2013-05-31,4201.726653980906
1_24_2013-06-07,4060.091699839152
1_24_2013-06-14,4003.068294911467
1_24_2013-06-21,4224.363388249032
1_24_2013-06-28,4016.658486235852
1_24_2013-07-05,4485.500376246581
1_24_2013-07-12,4645.606380426316
1_24_2013-07-19,5081.028927547459
1_24_2013-07-26,5436.1287137877525
1_25_2012-11-02,11043.479060629112
1_25_2012-11-09,10885.848473327678
1_25_2012-11-16,8988.971693674075
1_25_2012-11-23,11366.042764614625
1_25_2012-11-30,10644.390734254219
1_25_2012-12-07,11982.819432775554
1_25_2012-12-14,12051.959371578529
1_25_2012-12-21,14368.188918286178
1_25_2012-12-28,10704.01747739357
1_25_2013-01-04,8176.558925412384
1_25_2013-01-11,7335.462213398942
1_25_2013-01-18,5704.904572874762
1_25_2013-01-25,6091.476551083006
1_25_2013-02-01,7704.2653197516665
1_25_2013-02-08,9378.660139424734
1_25_2013-02-15,10743.114106886746
1_25_2013-02-22,10904.429244690604
1_25_2013-03-01,11189.46413678288
1_25_2013-03-08,12643.240924750746
1_25_2013-03-15,13172.331467429889
1_25_2013-03-22,12642.973664758247
1_25_2013-03-29,14483.197577987838
1_25_2013-04-05,14473.814129570883
1_25_2013-04-12,13405.686543963042
1_25_2013-04-19,11679.235938622282
1_25_2013-04-26,10983.894029910234
1_25_2013-05-03,12450.133044039045
1_25_2013-05-10,10901.312834865554
1_25_2013-05-17,10905.4337040278
1_25_2013-05-24,11104.622015664665
1_25_2013-05-31,11335.321192712443
1_25_2013-06-07,10925.477578417253
1_25_2013-06-14,11065.123436160713
1_25_2013-06-21,10637.831539774013
1_25_2013-06-28,10191.387746766215
1_25_2013-07-05,11268.857466888716
1_25_2013-07-12,8802.663641362935
1_25_2013-07-19,9678.881992998904
1_25_2013-07-26,8697.835203333627
1_26_2012-11-02,9212.428386228254
1_26_2012-11-09,8241.043167147056
1_26_2012-11-16,6536.7342204528695
1_26_2012-11-23,8074.256426979853
1_26_2012-11-30,7369.7783247706375
1_26_2012-12-07,8445.960153635055
1_26_2012-12-14,9224.364223226235
1_26_2012-12-21,11391.59072137718
1_26_2012-12-28,5869.933111431243
1_26_2013-01-04,4451.554619770695
1_26_2013-01-11,4522.562025187139
1_26_2013-01-18,4551.753328189876
1_26_2013-01-25,4575.136372611269
1_26_2013-02-01,5989.207537535549
1_26_2013-02-08,7811.243563237167
1_26_2013-02-15,7858.021500404343
1_26_2013-02-22,8040.262727481727
1_26_2013-03-01,8014.266182193033
1_26_2013-03-08,8063.3850536802875
1_26_2013-03-15,8045.826846695683
1_26_2013-03-22,7766.850225060939
1_26_2013-03-29,7669.11432852951
1_26_2013-04-05,8130.055437488778
1_26_2013-04-12,6830.178214862964
1_26_2013-04-19,7181.7671017239745
1_26_2013-04-26,6926.16947251698
1_26_2013-05-03,6927.621604323847
1_26_2013-05-10,6568.938318966
1_26_2013-05-17,6216.835493575642
1_26_2013-05-24,5583.622113129101
1_26_2013-05-31,5357.491771851287
1_26_2013-06-07,5139.450499437853
1_26_2013-06-14,5843.381786345479
1_26_2013-06-21,5843.381786345479
1_26_2013-06-28,5879.7001675854635
1_26_2013-07-05,6043.438379271034
1_26_2013-07-12,4990.065052840825
1_26_2013-07-19,5304.62507730951
1_26_2013-07-26,4426.378268993592
1_27_2012-11-02,1896.5879762692432
1_27_2012-11-09,1918.3980013282905
1_27_2012-11-16,1936.565752398699
1_27_2012-11-23,2090.7575976532685
1_27_2012-11-30,2062.8933363494243
1_27_2012-12-07,2520.05238754204
1_27_2012-12-14,3493.0228671249
1_27_2012-12-21,4311.007427024824
1_27_2012-12-28,3130.6099067117825
1_27_2013-01-04,2368.7001331885017
1_27_2013-01-11,1974.6880520068003
1_27_2013-01-18,1565.4894765674119
1_27_2013-01-25,1248.9245176989132
1_27_2013-02-01,1814.489226547416
1_27_2013-02-08,2285.078130515421
1_27_2013-02-15,2755.099262333141
1_27_2013-02-22,2155.2409917238933
1_27_2013-03-01,1684.6597006758482
1_27_2013-03-08,1616.9203579947189
1_27_2013-03-15,1756.285373666033
1_27_2013-03-22,1570.4457794251218
1_27_2013-03-29,1521.6581817109618
1_27_2013-04-05,1469.9865865953511
1_27_2013-04-12,1266.9029529905831
1_27_2013-04-19,1387.2095677627913
1_27_2013-04-26,1316.9842547544827
1_27_2013-05-03,921.659749741655
1_27_2013-05-10,979.6310526712952
1_27_2013-05-17,984.8432194656365
1_27_2013-05-24,994.0857597176908
1_27_2013-05-31,882.9375112936966
1_27_2013-06-07,935.9421757639927
1_27_2013-06-14,930.9903288745015
1_27_2013-06-21,1025.930568176624
1_27_2013-06-28,945.9099860135165
1_27_2013-07-05,1091.7849211097125
1_27_2013-07-12,972.2171696752729
1_27_2013-07-19,1136.199323187569
1_27_2013-07-26,938.0007347094758
1_28_2012-11-02,1037.8632809171895
1_28_2012-11-09,950.4303684236813
1_28_2012-11-16,936.9650063447876
1_28_2012-11-23,1101.7959537226156
1_28_2012-11-30,907.7110313307998
1_28_2012-12-07,817.8386870500872
1_28_2012-12-14,856.740309541128
1_28_2012-12-21,1021.7139523138758
1_28_2012-12-28,661.6323469068586
1_28_2013-01-04,522.6721420998927
1_28_2013-01-11,670.4636157905549
1_28_2013-01-18,511.64976638537775
1_28_2013-01-25,397.8456238206972
1_28_2013-02-01,664.5998855444743
1_28_2013-02-08,893.8166853521723
1_28_2013-02-15,887.9195250566543
1_28_2013-02-22,803.4595367714323
1_28_2013-03-01,575.3396205807596
1_28_2013-03-08,725.7912752371485
1_28_2013-03-15,720.6800325184262
1_28_2013-03-22,727.9361745704887
1_28_2013-03-29,542.568873512032
1_28_2013-04-05,582.1166024307755
1_28_2013-04-12,582.899841934613
1_28_2013-04-19,611.9871326724676
1_28_2013-04-26,611.9871326724676
1_28_2013-05-03,509.5468756448244
1_28_2013-05-10,565.4913518104706
1_28_2013-05-17,585.006216855245
1_28_2013-05-24,689.1889964094221
1_28_2013-05-31,438.74000047925375
1_28_2013-06-07,468.7238271595109
1_28_2013-06-14,520.3351834701833
1_28_2013-06-21,520.3351834701833
1_28_2013-06-28,478.6916374090349
1_28_2013-07-05,624.5665725052305
1_28_2013-07-12,504.998821070791
1_28_2013-07-19,439.63653642165633
1_28_2013-07-26,310.803716448141
1_29_2012-11-02,4463.211849203361
1_29_2012-11-09,4718.759818476849
1_29_2012-11-16,4656.250159866723
1_29_2012-11-23,5584.936238551375
1_29_2012-11-30,5540.3812035878345
1_29_2012-12-07,6404.41338952601
1_29_2012-12-14,7663.245404351834
1_29_2012-12-21,10986.311046646342
1_29_2012-12-28,7751.442076118989
1_29_2013-01-04,4983.714582254392
1_29_2013-01-11,4247.687873846699
1_29_2013-01-18,3733.1164414228897
1_29_2013-01-25,3671.679155759997
1_29_2013-02-01,5075.688490879644
1_29_2013-02-08,6519.39510317144
1_29_2013-02-15,6951.918125643337
1_29_2013-02-22,5893.974931969038
1_29_2013-03-01,5264.88854828848
1_29_2013-03-08,4919.4740867258015
1_29_2013-03-15,4997.545906231367
1_29_2013-03-22,4544.686886893273
1_29_2013-03-29,4410.219837410668
1_29_2013-04-05,4059.6073482543293
1_29_2013-04-12,3664.6918228506966
1_29_2013-04-19,4014.73922228874
1_29_2013-04-26,3797.5021119401163
1_29_2013-05-03,4332.705619777392
1_29_2013-05-10,4638.717565171904
1_29_2013-05-17,4303.632362152847
1_29_2013-05-24,3690.3408992853224
1_29_2013-05-31,3737.590047564277
1_29_2013-06-07,3790.594712034573
1_29_2013-06-14,3949.6672710586417
1_29_2013-06-21,3754.381327344313
1_29_2013-06-28,3904.1015298470406
1_29_2013-07-05,4018.343351793934
1_29_2013-07-12,4042.9656698976087
1_29_2013-07-19,3977.6033852484734
1_29_2013-07-26,3501.1498327889303
1_30_2012-11-02,2817.9240106235357
1_30_2012-11-09,2825.43133743215
1_30_2012-11-16,2296.5676930292307
1_30_2012-11-23,3297.453592616875
1_30_2012-11-30,2745.3523456416556
1_30_2012-12-07,2612.5423456530925
1_30_2012-12-14,2582.1553008227384
1_30_2012-12-21,2823.50609674931
1_30_2012-12-28,2247.412475315711
1_30_2013-01-04,2161.16590988495
1_30_2013-01-11,2083.5173455542463
1_30_2013-01-18,2506.146053103378
1_30_2013-01-25,2506.146053103378
1_30_2013-02-01,3020.959878155192
1_30_2013-02-08,3783.7676757408162
1_30_2013-02-15,3642.1499337851606
1_30_2013-02-22,3319.3500408612913
1_30_2013-03-01,3664.0150687497458
1_30_2013-03-08,3817.711116097247
1_30_2013-03-15,3845.219044174246
1_30_2013-03-22,3887.4105310189243
1_30_2013-03-29,3784.7722172859876
1_30_2013-04-05,3733.1006221703774
1_30_2013-04-12,3993.4526154033415
1_30_2013-04-19,3667.9224815579587
1_30_2013-04-26,3192.3482122787086
1_30_2013-05-03,3994.6918231914374
1_30_2013-05-10,3302.6889367952726
1_30_2013-05-17,3458.074653728164
1_30_2013-05-24,3095.7689463686393
1_30_2013-05-31,3531.359062953673
1_30_2013-06-07,3437.351930083651
1_30_2013-06-14,3231.956415008425
1_30_2013-06-21,3068.663492838506
1_30_2013-06-28,3201.2978308377346
1_30_2013-07-05,3149.6490599065005
1_30_2013-07-12,2955.792641079125
1_30_2013-07-19,2890.4303564299903
1_30_2013-07-26,2684.39802046259
1_31_2012-11-02,1812.787578965357
1_31_2012-11-09,1820.2949057739718
1_31_2012-11-16,1715.1303623700699
1_31_2012-11-23,1890.9460288310195
1_31_2012-11-30,1933.1571276458028
1_31_2012-12-07,3081.110917588554
1_31_2012-12-14,3135.5977626089925
1_31_2012-12-21,4056.80394854215
1_31_2012-12-28,2764.3747722427834
1_31_2013-01-04,2129.1303208522418
1_31_2013-01-11,1915.5305987487707
1_31_2013-01-18,1765.0677371150925
1_31_2013-01-25,1712.3540977388882
1_31_2013-02-01,1814.489226547416
1_31_2013-02-08,2059.638092494054
1_31_2013-02-15,2053.740932198536
1_31_2013-02-22,1969.2809439133148
1_31_2013-03-01,2492.5318995218167
1_31_2013-03-08,2130.8296645452924
1_31_2013-03-15,1977.7207636946623
1_31_2013-03-22,2098.7810483114054
1_31_2013-03-29,1691.97835722432
1_31_2013-04-05,1640.3067621087093
1_31_2013-04-12,1504.5102982682508
1_31_2013-04-19,1591.0764408713972
1_31_2013-04-26,1316.9842547544827
1_31_2013-05-03,1420.2619927010235
1_31_2013-05-10,1569.932476955672
1_31_2013-05-17,1329.535344181839
1_31_2013-05-24,1366.4309539717055
1_31_2013-05-31,1227.6296360098988
1_31_2013-06-07,1417.2140038244909
1_31_2013-06-14,1370.6226928928263
1_31_2013-06-21,1507.2023962371222
1_31_2013-06-28,1290.6021107297188
1_31_2013-07-05,1436.4770458259147
1_31_2013-07-12,2400.3122205611553
1_31_2013-07-19,2574.1669180782815
1_31_2013-07-26,2856.1807685332265
1_32_2012-11-02,6980.8456729594855
1_32_2012-11-09,6859.228261584414
1_32_2012-11-16,5424.978745095401
1_32_2012-11-23,7972.221874273943
1_32_2012-11-30,7308.635952063876
1_32_2012-12-07,12006.935024954828
1_32_2012-12-14,14925.907876028623
1_32_2012-12-21,30239.539042652617
1_32_2012-12-28,17326.412660362774
1_32_2013-01-04,8836.377685152227
1_32_2013-01-11,6546.722739861532
1_32_2013-01-18,5247.743772851202
1_32_2013-01-25,5589.460413747119
1_32_2013-02-01,7587.926356348575
1_32_2013-02-08,11035.143649294369
1_32_2013-02-15,19836.0176942201
1_32_2013-02-22,10743.408080271773
1_32_2013-03-01,9174.84553235262
1_32_2013-03-08,7979.4540642803195
1_32_2013-03-15,7669.85668314448
1_32_2013-03-22,7446.981908710806
1_32_2013-03-29,7693.181071229796
1_32_2013-04-05,7883.21001212126
1_32_2013-04-12,7260.255847507301
1_32_2013-04-19,6602.9338819003215
1_32_2013-04-26,6493.694892727255
1_32_2013-05-03,6980.659705811752
1_32_2013-05-10,9339.13366587604
1_32_2013-05-17,10855.40086431522
1_32_2013-05-24,9434.70619441353
1_32_2013-05-31,7504.417993792599
1_32_2013-06-07,7516.794805310482
1_32_2013-06-14,5797.520371974725
1_32_2013-06-21,6986.403446157783
1_32_2013-06-28,5568.906214484552
1_32_2013-07-05,7020.624685941569
1_32_2013-07-12,6133.965385530175
1_32_2013-07-19,4787.673668643499
1_32_2013-07-26,5881.662355940484
1_33_2012-11-02,6433.542871775473
1_33_2012-11-09,5999.32289788389
1_33_2012-11-16,4969.516839322655
1_33_2012-11-23,8401.275524655484
1_33_2012-11-30,6727.999500805123
1_33_2012-12-07,9161.723977155338
1_33_2012-12-14,9652.176993383971
1_33_2012-12-21,12380.573599769048
1_33_2012-12-28,5893.999854131528
1_33_2013-01-04,4170.0655909383795
1_33_2013-01-11,3416.2237864354133
1_33_2013-01-18,3105.2194240410145
1_33_2013-01-25,2429.38019188841
1_33_2013-02-01,3983.3784840707153
1_33_2013-02-08,5425.112139558213
1_33_2013-02-15,6209.490845224587
1_33_2013-02-22,5582.698429282341
1_33_2013-03-01,5890.086107784424
1_33_2013-03-08,6024.356635132769
1_33_2013-03-15,6110.464716448401
1_33_2013-03-22,5214.411346219076
1_33_2013-03-29,4856.454821515436
1_33_2013-04-05,5891.607022097376
1_33_2013-04-12,5171.852391867221
1_33_2013-04-19,5010.6934107601555
1_33_2013-04-26,4366.548793797008
1_33_2013-05-03,4557.363217820872
1_33_2013-05-10,4692.11858902473
1_33_2013-05-17,4609.1881336854485
1_33_2013-05-24,5456.232033520405
1_33_2013-05-31,4734.198173727271
1_33_2013-06-07,4828.6506224060395
1_33_2013-06-14,4918.639014818673
1_33_2013-06-21,4445.807094272148
1_33_2013-06-28,4773.787604025699
1_33_2013-07-05,5246.279090126084
1_33_2013-07-12,4864.92561631732
1_33_2013-07-19,6080.648995975246
1_33_2013-07-26,6248.93490996411
1_34_2012-11-02,11887.748727659495
1_34_2012-11-09,11535.99413047151
1_34_2012-11-16,10556.676212827111
1_34_2012-11-23,13517.573886680453
1_34_2012-11-30,11074.873061757457
1_34_2012-12-07,14327.154150981507
1_34_2012-12-14,14498.928305426612
1_34_2012-12-21,16216.347079658302
1_34_2012-12-28,12083.855383444325
1_34_2013-01-04,10208.471433189214
1_34_2013-01-11,8491.654301948629
1_34_2013-01-18,8250.477070869232
1_34_2013-01-25,7793.062497816641
1_34_2013-02-01,9691.300820887209
1_34_2013-02-08,12938.935830292166
1_34_2013-02-15,13431.011798298487
1_34_2013-02-22,13809.588144293868
1_34_2013-03-01,14784.190037870258
1_34_2013-03-08,13565.661095151903
1_34_2013-03-15,14306.483132338004
1_34_2013-03-22,13134.157545402904
1_34_2013-03-29,14483.197577987838
1_34_2013-04-05,16676.592110560003
1_34_2013-04-12,16739.668184510476
1_34_2013-04-19,14681.490105915529
1_34_2013-04-26,14985.399800513736
1_34_2013-05-03,16415.644234874
1_34_2013-05-10,15345.79469982183
1_34_2013-05-17,16291.95332867125
1_34_2013-05-24,15520.198324357336
1_34_2013-05-31,15600.439669907151
1_34_2013-06-07,16520.241772077065
1_34_2013-06-14,13506.377785069937
1_34_2013-06-21,13489.743269814719
1_34_2013-06-28,12828.916248991416
1_34_2013-07-05,14294.14155514571
1_34_2013-07-12,12172.181678330748
1_34_2013-07-19,11419.390656704272
1_34_2013-07-26,10458.897206027048
1_35_2012-11-02,2718.7628733656443
1_35_2012-11-09,2726.2702001742587
1_35_2012-11-16,2797.678727946158
1_35_2012-11-23,3164.525493363064
1_35_2012-11-30,2703.2652026667893
1_35_2012-12-07,3003.605672603195
1_35_2012-12-14,2973.218627772841
1_35_2012-12-21,3611.1057092408273
1_35_2012-12-28,2866.2935024521116
1_35_2013-01-04,2211.9350153211194
1_35_2013-01-11,2237.552275383908
1_35_2013-01-18,1786.9248665960406
1_35_2013-01-25,1620.6549164138803
1_35_2013-02-01,2497.7510344778034
1_35_2013-02-08,3153.5853908034574
1_35_2013-02-15,2776.463361352059
1_35_2013-02-22,2927.4109501011067
1_35_2013-03-01,2611.172751368529
1_35_2013-03-08,2356.269702566659
1_35_2013-03-15,2954.8152015988953
1_35_2013-03-22,2944.2372690806374
1_35_2013-03-29,3175.039629882022
1_35_2013-04-05,3516.4017416021693
1_35_2013-04-12,3346.601649698199
1_35_2013-04-19,2822.8593073164398
1_35_2013-04-26,3042.592238610791
1_35_2013-05-03,2878.7530348043124
1_35_2013-05-10,2821.9427929990557
1_35_2013-05-17,2841.4576580438293
1_35_2013-05-24,2914.0073244487044
1_35_2013-05-31,3092.7048513618865
1_35_2013-06-07,2933.0545956698465
1_35_2013-06-14,3001.1858586015296
1_35_2013-06-21,2626.3537244480776
1_35_2013-06-28,2717.650534740917
1_35_2013-07-05,2853.7494861687583
1_35_2013-07-12,2228.5594360786476
1_35_2013-07-19,2163.197151429513
1_35_2013-07-26,1789.8243578583542
1_36_2012-11-02,1766.8517675656212
1_36_2012-11-09,1682.6599130492282
